"H2O_avg","H2O_filteravg","H2O_sdev","D_avg","D_sdev","D_adj","O18_avg","O18_sdev","O18_adj","Voltage_avg","Voltage_sdev","P_avg","P_sdev","T_avg","T_sdev","RD0_avg","RD1_avg","Time_avg","new.col"
4628.09877076412,4628.09877076412,10.0427524522551,0.000137453332225914,2.57533821580834e-07,-1.5868959877332,0.00197383544850498,1.1110374497916e-06,-0.127417204496971,1.4,0,78.7367338870432,0.000242310765749265,45.4373631229236,0.000726041009979819,13.4109617940199,15.3308245847176,1467483396.09967,"June 27 - July 2"
4185.87976744186,4185.87976744186,7.44903427381047,0.00013748292358804,2.79127385749022e-07,-1.39720776897515,0.00197331598006645,1.08512677581993e-06,-0.386503707508442,1.6,0,78.7367305647841,0.000237618770208945,45.4374285714286,0.00028643955566237,13.4764441860465,15.3246358803987,1467483996.2093,"June 27 - July 2"
3806.58916943522,3806.58916943522,7.56213627056068,0.000138129594684385,3.03707109737298e-07,2.74811977170127,0.00197505428571429,1.29014000716792e-06,0.480481653010359,1.8,0,78.7367813953488,0.000250970210406539,45.4362013289037,0.000642597511247993,13.5380621262458,15.3285657807309,1467484596.31229,"June 27 - July 2"
3484.91704318937,3484.91704318937,4.58499017390388,0.000138485617940199,3.21030730943953e-07,5.03032012948308,0.00197694212624585,1.31166032086901e-06,1.42204800291649,2,0,78.7367860465116,0.000249942629075407,45.4356388704319,0.000557539881822815,13.5931186046512,15.331088372093,1467485196.41528,"June 27 - July 2"
3198.52119601329,3198.52119601329,6.49820959173505,0.000138858794019934,4.02098003100554e-07,7.42247448675359,0.00197900594684385,1.48144102723159e-06,2.45138495952831,2.2,0,78.7367029900332,0.000273174602101867,45.4368063122924,0.000690888333101196,13.6409794019934,15.3257106312292,1467485796.52159,"June 27 - July 2"
2925.28933554817,2925.28933554817,7.30664201648281,0.000139137631229236,3.89688320184415e-07,9.20989249510187,0.00198243159468439,1.57929903707467e-06,4.15993749844665,2.4,0,78.7367617940199,0.000247457950833382,45.4360900332226,0.000803845133649581,13.6964019933555,15.3347797342193,1467486396.62458,"June 27 - July 2"
2660.37006644518,2660.37006644518,4.63911521688892,0.000139866940199336,4.36410337960304e-07,13.8849499957408,0.00198227887043189,1.72885339261492e-06,4.08376580144339,2.6,0,78.7368063122924,0.000235923763423808,45.4366016611296,0.00044702412103139,13.7539671096346,15.3428485049834,1467486996.72757,"June 27 - July 2"
2415.15644518272,2415.15644518272,4.60185444371634,0.000140833448504983,4.87766516726419e-07,20.0805160575859,0.00198089342192691,1.81109577826545e-06,3.39276904085306,2.8,0,78.7366289036545,0.000238736522872886,45.4365,0.000427317212384171,13.8015956810631,15.3406408637874,1467487596.83056,"June 27 - July 2"
9202.70132890365,9202.70132890365,10.4127478391374,0.000139118574750831,1.50826252888396e-07,9.08773558224729,0.00197016299003322,7.19524169086992e-07,-1.95906731510081,0.2,0,78.736776744186,0.000246287158294447,45.4368215946844,0.00040020675719502,12.7712893687708,15.4490299003322,1467489977.47841,"June 27 - July 2"
8062.00063122924,8062.00063122924,17.5750259914522,0.000138474318936877,1.70497286215547e-07,4.95789062100696,0.00197407209302326,7.73642426868603e-07,-0.0093900133387007,0.4,0,78.7368956810631,0.000242654661209293,45.4360096345515,0.000320842951201978,12.9194222591362,15.4766132890365,1467490577.5814,"June 27 - July 2"
